"TIME","GEO","DEG_URB","LEVELS","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2017","Luxembourg","Total","Very good or good","Females","16 years or over","Percentage","69.7",""
"2017","Luxembourg","Total","Fair","Total","16 years or over","Percentage","19.8",""
"2017","Luxembourg","Total","Fair","Males","16 years or over","Percentage","19.0",""
"2017","Luxembourg","Total","Fair","Females","16 years or over","Percentage","20.5",""
"2017","Luxembourg","Total","Bad","Total","16 years or over","Percentage","7.6",""
"2017","Luxembourg","Total","Bad","Males","16 years or over","Percentage","7.1",""
"2017","Luxembourg","Total","Bad","Females","16 years or over","Percentage","8.1",""
"2017","Luxembourg","Total","Very bad","Total","16 years or over","Percentage","1.6",""
"2017","Luxembourg","Total","Very bad","Males","16 years or over","Percentage","1.4",""
"2017","Luxembourg","Total","Very bad","Females","16 years or over","Percentage","1.7",""
"2017","Luxembourg","Total","Bad or very bad","Total","16 years or over","Percentage","9.2",""
"2017","Luxembourg","Total","Bad or very bad","Males","16 years or over","Percentage","8.5",""
"2017","Luxembourg","Total","Bad or very bad","Females","16 years or over","Percentage","9.8",""
"2017","Luxembourg","Cities","Very good","Total","16 years or over","Percentage","29.3",""
"2017","Luxembourg","Cities","Very good","Males","16 years or over","Percentage","30.6",""
"2017","Luxembourg","Cities","Very good","Females","16 years or over","Percentage","28.0",""
"2017","Luxembourg","Cities","Good","Total","16 years or over","Percentage","44.9",""
"2017","Luxembourg","Cities","Good","Males","16 years or over","Percentage","43.7",""
"2017","Luxembourg","Cities","Good","Females","16 years or over","Percentage","46.0",""
"2017","Luxembourg","Cities","Very good or good","Total","16 years or over","Percentage","74.2",""
"2017","Luxembourg","Cities","Very good or good","Males","16 years or over","Percentage","74.4",""
"2017","Luxembourg","Cities","Very good or good","Females","16 years or over","Percentage","74.0",""
"2017","Luxembourg","Cities","Fair","Total","16 years or over","Percentage","17.6",""
"2017","Luxembourg","Cities","Fair","Males","16 years or over","Percentage","18.0",""
"2017","Luxembourg","Cities","Fair","Females","16 years or over","Percentage","17.2",""
"2017","Luxembourg","Cities","Bad","Total","16 years or over","Percentage","7.2",""
"2017","Luxembourg","Cities","Bad","Males","16 years or over","Percentage","6.6",""
"2017","Luxembourg","Cities","Bad","Females","16 years or over","Percentage","7.8",""
"2017","Luxembourg","Cities","Very bad","Total","16 years or over","Percentage","1.0",""
"2017","Luxembourg","Cities","Very bad","Males","16 years or over","Percentage","1.0",""
"2017","Luxembourg","Cities","Very bad","Females","16 years or over","Percentage","1.0",""
"2017","Luxembourg","Cities","Bad or very bad","Total","16 years or over","Percentage","8.2",""
"2017","Luxembourg","Cities","Bad or very bad","Males","16 years or over","Percentage","7.7",""
"2017","Luxembourg","Cities","Bad or very bad","Females","16 years or over","Percentage","8.8",""
"2017","Luxembourg","Towns and suburbs","Very good","Total","16 years or over","Percentage","23.4",""
"2017","Luxembourg","Towns and suburbs","Very good","Males","16 years or over","Percentage","24.2",""
"2017","Luxembourg","Towns and suburbs","Very good","Females","16 years or over","Percentage","22.6",""
"2017","Luxembourg","Towns and suburbs","Good","Total","16 years or over","Percentage","47.4",""
"2017","Luxembourg","Towns and suburbs","Good","Males","16 years or over","Percentage","47.6",""
"2017","Luxembourg","Towns and suburbs","Good","Females","16 years or over","Percentage","47.3",""
"2017","Luxembourg","Towns and suburbs","Very good or good","Total","16 years or over","Percentage","70.8",""
"2017","Luxembourg","Towns and suburbs","Very good or good","Males","16 years or over","Percentage","71.8",""
"2017","Luxembourg","Towns and suburbs","Very good or good","Females","16 years or over","Percentage","69.8",""
"2017","Luxembourg","Towns and suburbs","Fair","Total","16 years or over","Percentage","19.5",""
"2017","Luxembourg","Towns and suburbs","Fair","Males","16 years or over","Percentage","18.9",""
"2017","Luxembourg","Towns and suburbs","Fair","Females","16 years or over","Percentage","20.0",""
"2017","Luxembourg","Towns and suburbs","Bad","Total","16 years or over","Percentage","7.4",""
"2017","Luxembourg","Towns and suburbs","Bad","Males","16 years or over","Percentage","7.5",""
"2017","Luxembourg","Towns and suburbs","Bad","Females","16 years or over","Percentage","7.4",""
"2017","Luxembourg","Towns and suburbs","Very bad","Total","16 years or over","Percentage","2.3",""
"2017","Luxembourg","Towns and suburbs","Very bad","Males","16 years or over","Percentage","1.8",""
"2017","Luxembourg","Towns and suburbs","Very bad","Females","16 years or over","Percentage","2.8",""
"2017","Luxembourg","Towns and suburbs","Bad or very bad","Total","16 years or over","Percentage","9.7",""
"2017","Luxembourg","Towns and suburbs","Bad or very bad","Males","16 years or over","Percentage","9.3",""
"2017","Luxembourg","Towns and suburbs","Bad or very bad","Females","16 years or over","Percentage","10.2",""
"2017","Luxembourg","Rural areas","Very good","Total","16 years or over","Percentage","21.7",""
"2017","Luxembourg","Rural areas","Very good","Males","16 years or over","Percentage","23.6",""
"2017","Luxembourg","Rural areas","Very good","Females","16 years or over","Percentage","19.9",""
"2017","Luxembourg","Rural areas","Good","Total","16 years or over","Percentage","48.5",""
"2017","Luxembourg","Rural areas","Good","Males","16 years or over","Percentage","48.8",""
"2017","Luxembourg","Rural areas","Good","Females","16 years or over","Percentage","48.3",""
"2017","Luxembourg","Rural areas","Very good or good","Total","16 years or over","Percentage","70.2",""
"2017","Luxembourg","Rural areas","Very good or good","Males","16 years or over","Percentage","72.3",""
"2017","Luxembourg","Rural areas","Very good or good","Females","16 years or over","Percentage","68.2",""
"2017","Luxembourg","Rural areas","Fair","Total","16 years or over","Percentage","20.8",""
"2017","Luxembourg","Rural areas","Fair","Males","16 years or over","Percentage","19.5",""
"2017","Luxembourg","Rural areas","Fair","Females","16 years or over","Percentage","22.0",""
"2017","Luxembourg","Rural areas","Bad","Total","16 years or over","Percentage","7.8",""
"2017","Luxembourg","Rural areas","Bad","Males","16 years or over","Percentage","6.8",""
"2017","Luxembourg","Rural areas","Bad","Females","16 years or over","Percentage","8.8",""
"2017","Luxembourg","Rural areas","Very bad","Total","16 years or over","Percentage","1.2",""
"2017","Luxembourg","Rural areas","Very bad","Males","16 years or over","Percentage","1.3",""
"2017","Luxembourg","Rural areas","Very bad","Females","16 years or over","Percentage","1.0",""
"2017","Luxembourg","Rural areas","Bad or very bad","Total","16 years or over","Percentage","9.0",""
"2017","Luxembourg","Rural areas","Bad or very bad","Males","16 years or over","Percentage","8.1",""
"2017","Luxembourg","Rural areas","Bad or very bad","Females","16 years or over","Percentage","9.9",""
"2017","Hungary","Total","Very good","Total","16 years or over","Percentage","17.1",""
"2017","Hungary","Total","Very good","Males","16 years or over","Percentage","20.4",""
"2017","Hungary","Total","Very good","Females","16 years or over","Percentage","14.2",""
"2017","Hungary","Total","Good","Total","16 years or over","Percentage","42.1",""
"2017","Hungary","Total","Good","Males","16 years or over","Percentage","43.1",""
"2017","Hungary","Total","Good","Females","16 years or over","Percentage","41.3",""
"2017","Hungary","Total","Very good or good","Total","16 years or over","Percentage","59.3",""
"2017","Hungary","Total","Very good or good","Males","16 years or over","Percentage","63.5",""
"2017","Hungary","Total","Very good or good","Females","16 years or over","Percentage","55.5",""
"2017","Hungary","Total","Fair","Total","16 years or over","Percentage","27.8",""
"2017","Hungary","Total","Fair","Males","16 years or over","Percentage","25.7",""
"2017","Hungary","Total","Fair","Females","16 years or over","Percentage","29.7",""
"2017","Hungary","Total","Bad","Total","16 years or over","Percentage","9.8",""
"2017","Hungary","Total","Bad","Males","16 years or over","Percentage","8.1",""
"2017","Hungary","Total","Bad","Females","16 years or over","Percentage","11.3",""
"2017","Hungary","Total","Very bad","Total","16 years or over","Percentage","3.2",""
"2017","Hungary","Total","Very bad","Males","16 years or over","Percentage","2.7",""
"2017","Hungary","Total","Very bad","Females","16 years or over","Percentage","3.6",""
"2017","Hungary","Total","Bad or very bad","Total","16 years or over","Percentage","12.9",""
"2017","Hungary","Total","Bad or very bad","Males","16 years or over","Percentage","10.8",""
"2017","Hungary","Total","Bad or very bad","Females","16 years or over","Percentage","14.8",""
"2017","Hungary","Cities","Very good","Total","16 years or over","Percentage","21.3",""
"2017","Hungary","Cities","Very good","Males","16 years or over","Percentage","25.2",""
"2017","Hungary","Cities","Very good","Females","16 years or over","Percentage","18.0",""
"2017","Hungary","Cities","Good","Total","16 years or over","Percentage","41.9",""
"2017","Hungary","Cities","Good","Males","16 years or over","Percentage","41.9",""
"2017","Hungary","Cities","Good","Females","16 years or over","Percentage","41.8",""
"2017","Hungary","Cities","Very good or good","Total","16 years or over","Percentage","63.2",""
"2017","Hungary","Cities","Very good or good","Males","16 years or over","Percentage","67.1",""
"2017","Hungary","Cities","Very good or good","Females","16 years or over","Percentage","59.8",""
"2017","Hungary","Cities","Fair","Total","16 years or over","Percentage","25.5",""
"2017","Hungary","Cities","Fair","Males","16 years or over","Percentage","23.8",""
"2017","Hungary","Cities","Fair","Females","16 years or over","Percentage","27.0",""
"2017","Hungary","Cities","Bad","Total","16 years or over","Percentage","8.2",""
"2017","Hungary","Cities","Bad","Males","16 years or over","Percentage","6.7",""
"2017","Hungary","Cities","Bad","Females","16 years or over","Percentage","9.6",""
"2017","Hungary","Cities","Very bad","Total","16 years or over","Percentage","3.0",""
"2017","Hungary","Cities","Very bad","Males","16 years or over","Percentage","2.4",""
"2017","Hungary","Cities","Very bad","Females","16 years or over","Percentage","3.6",""
"2017","Hungary","Cities","Bad or very bad","Total","16 years or over","Percentage","11.3",""
"2017","Hungary","Cities","Bad or very bad","Males","16 years or over","Percentage","9.1",""
"2017","Hungary","Cities","Bad or very bad","Females","16 years or over","Percentage","13.2",""
"2017","Hungary","Towns and suburbs","Very good","Total","16 years or over","Percentage","15.5",""
"2017","Hungary","Towns and suburbs","Very good","Males","16 years or over","Percentage","18.9",""
"2017","Hungary","Towns and suburbs","Very good","Females","16 years or over","Percentage","12.6",""
"2017","Hungary","Towns and suburbs","Good","Total","16 years or over","Percentage","41.9",""
"2017","Hungary","Towns and suburbs","Good","Males","16 years or over","Percentage","43.2",""
"2017","Hungary","Towns and suburbs","Good","Females","16 years or over","Percentage","40.8",""
"2017","Hungary","Towns and suburbs","Very good or good","Total","16 years or over","Percentage","57.4",""
"2017","Hungary","Towns and suburbs","Very good or good","Males","16 years or over","Percentage","62.1",""
"2017","Hungary","Towns and suburbs","Very good or good","Females","16 years or over","Percentage","53.4",""
"2017","Hungary","Towns and suburbs","Fair","Total","16 years or over","Percentage","29.6",""
"2017","Hungary","Towns and suburbs","Fair","Males","16 years or over","Percentage","26.8",""
"2017","Hungary","Towns and suburbs","Fair","Females","16 years or over","Percentage","31.9",""
"2017","Hungary","Towns and suburbs","Bad","Total","16 years or over","Percentage","9.9",""
"2017","Hungary","Towns and suburbs","Bad","Males","16 years or over","Percentage","8.1",""
"2017","Hungary","Towns and suburbs","Bad","Females","16 years or over","Percentage","11.4",""
"2017","Hungary","Towns and suburbs","Very bad","Total","16 years or over","Percentage","3.1",""
"2017","Hungary","Towns and suburbs","Very bad","Males","16 years or over","Percentage","3.0",""
"2017","Hungary","Towns and suburbs","Very bad","Females","16 years or over","Percentage","3.3",""
"2017","Hungary","Towns and suburbs","Bad or very bad","Total","16 years or over","Percentage","13.0",""
"2017","Hungary","Towns and suburbs","Bad or very bad","Males","16 years or over","Percentage","11.1",""
"2017","Hungary","Towns and suburbs","Bad or very bad","Females","16 years or over","Percentage","14.7",""
