"TIME","GEO","ISCED11","AGE","SEX","LEVELS","UNIT","Value","Flag and Footnotes"
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","European Union - 27 countries (from 2020)","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","European Union - 27 countries (from 2020)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","European Union - 27 countries (from 2020)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","European Union - 27 countries (from 2020)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","European Union - 27 countries (from 2020)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","European Union - 27 countries (from 2020)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","European Union - 27 countries (from 2020)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","European Union - 28 countries (2013-2020)","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","European Union - 28 countries (2013-2020)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","European Union - 28 countries (2013-2020)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","European Union - 28 countries (2013-2020)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","European Union - 28 countries (2013-2020)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","European Union - 28 countries (2013-2020)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","European Union - 28 countries (2013-2020)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","European Union - 27 countries (2007-2013)","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","European Union - 27 countries (2007-2013)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","European Union - 27 countries (2007-2013)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","European Union - 27 countries (2007-2013)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","European Union - 27 countries (2007-2013)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","European Union - 27 countries (2007-2013)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","European Union - 27 countries (2007-2013)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","Euro area - 19 countries  (from 2015)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","Euro area - 18 countries (2014)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Belgium","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Belgium","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Belgium","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Belgium","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Belgium","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","Belgium","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","Belgium","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","16.8",""
"2019","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","50.3",""
"2019","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","67.2",""
"2019","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","23.6",""
"2019","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","7.6",""
"2019","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.6",""
"2019","Bulgaria","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","9.2",""
"2019","Czechia","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Czechia","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Czechia","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Czechia","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Czechia","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","Czechia","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","Czechia","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Denmark","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage","21.6",""
"2019","Denmark","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage","48.1",""
"2019","Denmark","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage","69.7",""
"2019","Denmark","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage","22.2",""
"2019","Denmark","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage","6.4",""
"2019","Denmark","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage","1.7",""
"2019","Denmark","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage","8.1",""
"2019","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Estonia","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Estonia","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Estonia","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Estonia","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Estonia","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","Estonia","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","Estonia","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Ireland","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Ireland","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Ireland","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Ireland","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Ireland","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","Ireland","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","Ireland","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Greece","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Greece","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Greece","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Greece","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Greece","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","Greece","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","Greece","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Spain","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Spain","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Spain","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Spain","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Spain","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","Spain","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","Spain","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","France","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","France","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","France","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","France","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","France","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
"2019","France","All ISCED 2011 levels ","16 years or over","Total","Very bad","Percentage",":",""
"2019","France","All ISCED 2011 levels ","16 years or over","Total","Bad or very bad","Percentage",":",""
"2019","Croatia","All ISCED 2011 levels ","16 years or over","Total","Very good","Percentage",":",""
"2019","Croatia","All ISCED 2011 levels ","16 years or over","Total","Good","Percentage",":",""
"2019","Croatia","All ISCED 2011 levels ","16 years or over","Total","Very good or good","Percentage",":",""
"2019","Croatia","All ISCED 2011 levels ","16 years or over","Total","Fair","Percentage",":",""
"2019","Croatia","All ISCED 2011 levels ","16 years or over","Total","Bad","Percentage",":",""
